transaction_id,user_id,amount,payment_method,transaction_status,failure_reason,timestamps
7265,1459,1935.56,upi,Success,Bank Server Down,1/28/2024 13:32
1682,1501,180.67,UPI,success,Bank Server Down,2/19/2024 17:32
14041,1793,13.25,CARD,FAILED,Insufficient Balance,2/7/2024 12:26
8243,1051,515.14,UPI,Success,,2/7/2024 4:31
7880,1852,2400.73,,Success,Invalid PIN,2/17/2024 22:06
9116,1784,1372.42,Card,Success,Invalid PIN,1/14/2024 16:11
14401,1637,4698.42,Card,Failed,Insufficient Balance,1/24/2024 12:31
2712,1269,1031.17,upi,FAILED,,2/4/2024 12:38
11662,1898,11.14,NetBanking,Success,,2/29/2024 21:17
13539,1105,4829,UPI,,Bank Server Down,2/1/2024 17:10
11941,1877,267.13,UPI,Failed,,1/11/2024 11:07
9229,1277,125.18,CARD,Success,,2/2/2024 21:13
7251,1185,1150.54,upi,,Timeout,1/25/2024 5:00
3708,1601,1367.48,Card,Success,Invalid PIN,1/6/2024 8:56
1628,1179,1020.44,CARD,Success,Timeout,2/9/2024 8:09
10089,1220,317.38,Card,Success,Timeout,2/13/2024 3:12
4072,1708,56.06,,Success,Timeout,1/2/2024 10:27
7161,1097,3266.17,CARD,Success,,2/23/2024 18:15
11273,1028,312.77,Wallet,,,1/28/2024 10:10
6789,1972,3832.84,,Success,,2/17/2024 22:46
6838,1464,250.78,Card,success,Timeout,1/29/2024 5:07
9831,1768,161.65,Card,Success,,2/21/2024 13:45
3478,1775,2121.32,Wallet,Success,Insufficient Balance,2/5/2024 5:50
1934,1477,895.35,NetBanking,Success,Bank Server Down,1/23/2024 2:19
10594,1809,2223.42,NetBanking,Failed,,2/22/2024 17:07
8732,1938,423.95,CARD,Failed,,1/11/2024 3:02
9224,1874,499.7,Card,FAILED,Bank Server Down,1/30/2024 1:32
13358,1275,180.01,CARD,Failed,Insufficient Balance,1/17/2024 23:45
1559,1887,620.19,NetBanking,Success,Insufficient Balance,1/15/2024 9:18
9861,1001,424.27,,Success,Invalid PIN,1/28/2024 5:18
4601,1832,1559.51,,FAILED,Bank Server Down,1/16/2024 8:21
9990,1942,2153.46,UPI,,,1/31/2024 2:59
6378,1667,939.01,CARD,Failed,Invalid PIN,1/9/2024 1:52
13031,1452,835.84,CARD,Failed,,2/9/2024 3:10
1314,1898,1227.15,Card,Success,Insufficient Balance,2/12/2024 6:13
14578,1332,76.88,upi,Success,Insufficient Balance,2/26/2024 5:48
6543,1592,2732.94,Wallet,Success,Timeout,2/13/2024 10:44
13734,1639,2435.3,CARD,Failed,,2/20/2024 13:06
7311,1692,1313.41,Card,Success,Timeout,2/29/2024 7:41
14063,1567,872.48,Card,Failed,Invalid PIN,2/6/2024 13:47
8687,1698,711.78,Card,success,Insufficient Balance,1/3/2024 10:57
4763,1562,1073.12,Card,,Bank Server Down,2/8/2024 4:38
14378,1448,878.79,Wallet,Success,Insufficient Balance,2/18/2024 17:49
6105,1638,2195.01,,Success,Bank Server Down,2/23/2024 5:36
13459,1252,2460.99,Card,Success,,1/17/2024 11:14
10453,1573,1970.17,NetBanking,Failed,Timeout,2/21/2024 11:33
4271,1406,255.07,Wallet,Success,,2/22/2024 4:25
10204,1512,3817.77,Card,Success,Timeout,1/26/2024 19:26
8013,1284,470.49,upi,Success,,2/14/2024 10:08
14684,1745,306.89,upi,Failed,Bank Server Down,2/25/2024 20:28
9654,1354,1898.4,NetBanking,Success,Invalid PIN,2/22/2024 11:58
9522,1715,352.03,UPI,success,,2/7/2024 2:53
3652,1460,455.57,NetBanking,Success,,2/10/2024 10:59
9512,1125,107.81,upi,Success,,1/29/2024 3:12
14399,1071,2963.35,UPI,Success,Timeout,2/11/2024 14:23
14623,1119,599.12,Card,Success,,1/8/2024 9:12
7512,1902,340.89,Wallet,Failed,,2/24/2024 6:54
310,1766,1617.17,Card,Failed,Insufficient Balance,2/29/2024 5:45
10921,1009,233.76,,Success,Bank Server Down,1/5/2024 11:55
402,1098,672.87,UPI,Success,Timeout,2/27/2024 12:11
986,1546,4867.1,Card,Failed,Insufficient Balance,2/16/2024 17:55
9572,1351,899.09,CARD,Success,Bank Server Down,2/10/2024 14:39
12702,1328,4433.89,CARD,FAILED,,2/16/2024 3:26
13153,1643,1406.8,,Success,Invalid PIN,2/12/2024 19:42
480,1301,1699.32,NetBanking,,Invalid PIN,2/20/2024 1:18
3933,1977,2667.14,Card,Success,,2/12/2024 19:37
3132,1427,581.23,,Success,,2/22/2024 18:55
8626,1248,3213.49,upi,FAILED,,2/19/2024 5:12
12714,1934,102.94,UPI,Success,,2/12/2024 3:20
446,1282,619.05,Card,Failed,Invalid PIN,1/7/2024 10:59
12663,1261,3849.25,upi,Failed,,1/15/2024 10:44
11000,1501,2902.23,UPI,Success,Invalid PIN,1/24/2024 14:42
1575,1406,365.6,Wallet,Success,Bank Server Down,1/27/2024 20:09
10057,1516,1067.3,Card,Success,Invalid PIN,1/27/2024 10:03
1619,1938,1168.59,,Success,,1/19/2024 19:03
13253,1104,1637.72,UPI,Success,,2/27/2024 21:52
5741,1101,561.46,Wallet,Success,,1/29/2024 2:21
1258,1536,97.44,,Success,Invalid PIN,1/12/2024 23:12
7651,1979,613.55,Wallet,Success,Insufficient Balance,1/4/2024 10:44
1533,1841,2385.82,Card,Success,Bank Server Down,2/6/2024 6:21
13670,1048,1253.41,upi,Success,Timeout,2/21/2024 6:44
4741,1912,1186.16,Card,Success,Insufficient Balance,1/7/2024 23:17
2799,1812,1035.92,upi,Success,,1/8/2024 1:30
9237,1529,110.79,Card,Success,,2/22/2024 9:28
6837,1233,-1317.49,,Success,,1/12/2024 5:24
11555,1050,49.48,CARD,success,,1/25/2024 23:17
10600,1449,2019.27,NetBanking,Failed,,2/29/2024 11:34
11743,1949,210.33,Wallet,Success,,1/30/2024 1:24
9198,1502,254.83,NetBanking,FAILED,Insufficient Balance,2/21/2024 12:51
12620,1826,473.59,Card,Success,Bank Server Down,2/26/2024 18:29
4776,1603,1230.65,Wallet,Success,Invalid PIN,1/5/2024 23:52
7039,1405,4720.07,CARD,Success,Insufficient Balance,1/25/2024 15:45
13325,1042,3478.84,CARD,,Bank Server Down,1/9/2024 20:05
6157,1529,184.29,,Success,,1/14/2024 18:06
4392,1430,106.06,UPI,Success,,2/11/2024 17:56
5737,1152,1943.51,NetBanking,Failed,,1/16/2024 9:07
9903,1841,2779.24,Card,Success,Insufficient Balance,1/15/2024 18:27
6768,1433,2612.76,CARD,Success,,1/4/2024 23:28
4054,1920,1800.4,,Failed,Timeout,2/28/2024 16:27
870,1069,184.13,NetBanking,Success,Timeout,2/6/2024 1:06
13800,1182,1278.04,upi,Success,,2/28/2024 21:06
11459,1168,468.64,NetBanking,Failed,Invalid PIN,1/28/2024 11:29
2640,1739,2342.16,CARD,Failed,Invalid PIN,2/13/2024 15:38
2078,1989,124.51,NetBanking,Failed,Insufficient Balance,1/13/2024 14:51
748,1760,1795.85,,Success,,1/7/2024 2:29
12644,1686,1796.83,Wallet,Success,,2/17/2024 3:54
4934,1548,2010.16,upi,Failed,Insufficient Balance,1/16/2024 19:54
1196,1238,1232.06,NetBanking,Failed,Insufficient Balance,1/24/2024 5:14
9379,1892,6920.77,upi,Success,,2/11/2024 17:07
6579,1998,487.64,NetBanking,Success,Timeout,2/7/2024 14:55
8768,1798,889.95,Card,,Timeout,2/25/2024 11:16
2394,1452,136.11,Card,Success,Insufficient Balance,2/23/2024 18:51
7465,1165,127.37,NetBanking,Success,Insufficient Balance,1/30/2024 8:33
2590,1593,2516.12,,Success,,2/19/2024 1:58
13912,1167,1429.93,upi,Failed,Insufficient Balance,1/28/2024 17:20
1840,1598,439.9,CARD,Success,Timeout,1/24/2024 2:20
1792,1279,1936.98,UPI,Success,Timeout,1/26/2024 12:06
11887,1664,221.18,upi,Success,Bank Server Down,1/27/2024 5:42
8139,1565,3635.93,CARD,Success,Bank Server Down,1/13/2024 1:30
209,1540,4349.74,CARD,FAILED,Invalid PIN,1/3/2024 4:32
9556,1175,24.32,,Success,Timeout,2/17/2024 14:17
4332,1375,3939.21,UPI,Failed,Invalid PIN,1/16/2024 8:05
3104,1530,573.09,UPI,success,Timeout,2/22/2024 6:00
7630,1446,612.37,upi,Success,Bank Server Down,1/30/2024 1:36
11384,1285,45.8,NetBanking,Failed,Invalid PIN,2/20/2024 13:30
7404,1818,3939.02,Card,Success,Insufficient Balance,2/17/2024 1:03
3345,1926,1837.35,Wallet,Success,,2/6/2024 4:07
362,1763,915.8,,Success,,1/6/2024 0:03
136,1520,675.32,CARD,,,1/11/2024 22:12
3964,1852,3251.08,,Success,,2/26/2024 15:18
9093,1483,1858.98,upi,,Bank Server Down,1/26/2024 10:07
8529,1338,393.92,upi,Success,Invalid PIN,2/6/2024 3:11
10843,1425,924.57,CARD,Failed,,1/3/2024 5:36
14097,1784,625.96,NetBanking,Success,Timeout,1/16/2024 8:13
3387,1518,375.41,Card,,Bank Server Down,1/4/2024 19:12
1249,1713,2819.96,NetBanking,Failed,,1/12/2024 0:33
3165,1476,1197.89,UPI,Success,Insufficient Balance,2/15/2024 18:59
8729,1626,464.03,Wallet,Failed,Invalid PIN,1/30/2024 18:52
3625,1646,1554.04,Wallet,Success,,1/31/2024 1:01
3351,1904,1007.93,CARD,Success,,2/22/2024 16:49
12360,1232,1049.66,NetBanking,Success,,2/18/2024 10:15
9615,1106,334.81,UPI,Success,Bank Server Down,2/26/2024 14:17
10875,1441,647.55,Wallet,Failed,Insufficient Balance,2/15/2024 7:05
10561,1731,7816.53,UPI,Success,,1/15/2024 12:16
8326,1421,362.35,Card,Failed,Invalid PIN,2/5/2024 23:13
14756,1420,1779.32,CARD,Success,,1/5/2024 22:38
8428,1018,2833.61,,Success,Timeout,2/2/2024 6:42
7282,1748,770.88,NetBanking,Success,,1/17/2024 12:53
6793,1741,76.28,Card,success,Invalid PIN,1/13/2024 6:26
10971,1906,2805.89,CARD,Success,Invalid PIN,2/17/2024 2:57
9425,1001,438.25,upi,Success,,1/26/2024 23:40
1517,1843,2644.27,upi,Failed,Bank Server Down,1/27/2024 21:00
13835,1780,232.32,NetBanking,Failed,Insufficient Balance,1/7/2024 23:15
10802,1754,1819.74,NetBanking,Success,Bank Server Down,1/11/2024 5:11
458,1815,1434.6,Card,success,,2/27/2024 12:01
10827,1374,778.37,,Success,Bank Server Down,2/6/2024 0:21
12580,1519,719.94,upi,Success,Invalid PIN,2/18/2024 1:52
12790,1091,1751.91,CARD,Success,Bank Server Down,1/25/2024 15:12
13658,1661,259.17,upi,Success,Insufficient Balance,1/24/2024 11:29
3255,1157,819.27,UPI,Failed,,2/6/2024 5:19
689,1257,2981.34,,Success,Invalid PIN,1/2/2024 18:44
4279,1611,1831.02,UPI,Failed,Bank Server Down,1/21/2024 23:38
1396,1816,2712.56,NetBanking,Success,,1/19/2024 13:02
8062,1451,297.21,Card,Failed,Invalid PIN,1/13/2024 7:00
10394,1788,1890.07,CARD,Success,Timeout,1/2/2024 19:21
8408,1803,987.28,Wallet,Success,Bank Server Down,1/14/2024 6:39
3317,1652,2110.24,Card,FAILED,Timeout,2/26/2024 9:01
10680,1472,614.98,,Success,Invalid PIN,2/9/2024 23:25
13796,1269,687.17,CARD,,Timeout,2/11/2024 6:21
2468,1337,3286.43,UPI,Failed,Invalid PIN,2/16/2024 6:55
708,1576,516.87,Wallet,Failed,Timeout,2/25/2024 23:40
13831,1191,2152.83,UPI,Success,Timeout,2/9/2024 12:53
11765,1550,734.63,UPI,Success,Bank Server Down,2/25/2024 20:10
1366,1510,1635.07,UPI,FAILED,,2/14/2024 18:31
6003,1265,80.49,Wallet,Success,Invalid PIN,2/1/2024 16:12
11241,1122,551.96,NetBanking,Success,Invalid PIN,2/29/2024 9:40
3999,1516,1296.68,NetBanking,Success,Timeout,1/14/2024 14:11
5682,1510,977.11,Card,Success,Insufficient Balance,2/28/2024 19:27
1551,1622,192.33,NetBanking,Success,,1/11/2024 0:19
8131,1246,1311.54,Wallet,Failed,Insufficient Balance,2/22/2024 15:56
14024,1924,1378.67,upi,Success,Insufficient Balance,1/10/2024 15:57
1008,1223,1568.43,Wallet,Success,Timeout,1/4/2024 14:16
7216,1062,312.7,Card,Success,,1/3/2024 15:43
6403,1138,238.11,Card,Success,Bank Server Down,2/7/2024 4:21
14598,1716,437.44,UPI,Failed,Bank Server Down,2/29/2024 22:36
6086,1943,497.23,upi,Success,,2/20/2024 20:15
9242,1512,2374.78,Wallet,FAILED,Bank Server Down,2/20/2024 17:02
6279,1605,613.06,Wallet,Success,Bank Server Down,1/5/2024 6:39
10916,1929,590.06,Wallet,Success,Insufficient Balance,2/29/2024 13:45
749,1675,2.37,Card,Success,,2/25/2024 3:07
13811,1327,1996.1,CARD,success,Insufficient Balance,1/10/2024 23:36
2450,1943,1557.54,NetBanking,success,Insufficient Balance,2/24/2024 9:53
1929,1497,419.26,Wallet,Success,Timeout,2/3/2024 22:37
6397,1658,601.19,,Success,Bank Server Down,1/2/2024 13:53
9130,1270,1203.81,,success,Invalid PIN,2/26/2024 2:44
11971,1526,1810.67,NetBanking,Success,Bank Server Down,1/31/2024 14:10
6645,1364,2990.56,Wallet,Success,Insufficient Balance,1/17/2024 0:03
10207,1729,608.69,NetBanking,Failed,Insufficient Balance,2/20/2024 2:10
12768,1358,409.96,UPI,FAILED,Bank Server Down,2/2/2024 3:32
3586,1182,1351.36,Card,success,Insufficient Balance,2/9/2024 12:22
6890,1359,835.01,,Success,Bank Server Down,2/1/2024 13:52
12231,1021,580.82,UPI,success,Invalid PIN,2/13/2024 23:58
1053,1716,2462.96,Wallet,Failed,,2/14/2024 22:28
6672,1113,2212.71,upi,success,,1/21/2024 18:54
11356,1674,960.67,Card,Success,Insufficient Balance,1/26/2024 22:22
1009,1238,555.36,Card,Success,Timeout,1/28/2024 13:50
9442,1197,2084.43,CARD,Success,Insufficient Balance,1/10/2024 7:45
7684,1236,1272.76,NetBanking,Success,Invalid PIN,2/18/2024 5:57
14283,1138,4901.73,NetBanking,Success,,2/29/2024 12:36
10409,1744,2192.05,Card,Success,,2/7/2024 23:21
664,1288,40.56,NetBanking,Success,,2/21/2024 3:37
7529,1121,293.57,NetBanking,Success,Invalid PIN,1/20/2024 4:42
12848,1343,3656.19,Card,FAILED,,1/25/2024 9:24
11298,1873,3716.75,Card,FAILED,Timeout,1/18/2024 16:39
1442,1294,760.57,UPI,Success,,1/2/2024 9:05
12154,1935,2422.25,,Failed,Insufficient Balance,2/6/2024 17:45
7356,1889,3505.77,UPI,Success,Invalid PIN,1/21/2024 4:56
11397,1407,748.7,upi,Success,,1/20/2024 23:52
1253,1230,1948,Card,Success,,1/8/2024 23:24
4647,1824,477.41,CARD,Success,Bank Server Down,2/13/2024 5:43
12783,1736,933.18,CARD,Success,Timeout,2/14/2024 13:30
6694,1382,283.71,CARD,Failed,,1/3/2024 20:55
1150,1373,2767.08,Wallet,Success,Timeout,2/10/2024 11:13
9980,1905,66.05,upi,Success,,1/11/2024 15:53
11211,1601,792.3,NetBanking,Failed,Timeout,2/5/2024 16:06
5139,1430,707.77,,,,2/29/2024 18:19
1605,1574,4095.42,Card,Success,Invalid PIN,2/19/2024 14:17
5346,1025,415.8,NetBanking,Success,Invalid PIN,1/6/2024 10:52
1046,1084,2677.39,NetBanking,Success,Timeout,2/5/2024 2:30
4479,1756,2289.4,Wallet,Success,,1/5/2024 16:20
12667,1913,1369,UPI,Success,Timeout,1/22/2024 15:41
371,1253,867.16,,FAILED,Timeout,1/20/2024 4:20
14044,1538,1710.26,,Success,,1/21/2024 18:48
1864,1633,-522.13,CARD,Success,Insufficient Balance,1/8/2024 2:32
10758,1415,132.85,Card,Failed,Bank Server Down,1/4/2024 21:41
5840,1088,5463.1,Card,Success,,2/17/2024 6:54
5941,1944,181.95,upi,Success,Bank Server Down,1/7/2024 4:36
1868,1821,807.79,Wallet,FAILED,Invalid PIN,1/11/2024 20:12
10138,1074,896.47,,Success,Timeout,1/22/2024 21:36
13838,1402,150.94,Wallet,Success,Invalid PIN,1/6/2024 6:53
5077,1293,1667.47,upi,Success,,2/21/2024 16:57
8636,1605,1575.34,,Success,Invalid PIN,1/8/2024 11:07
2829,1647,1530.65,,Success,Bank Server Down,2/4/2024 6:44
5324,1601,2506.87,,Success,Bank Server Down,2/6/2024 3:24
561,1124,7.99,,Failed,Timeout,2/2/2024 15:55
5959,1938,461.2,CARD,Success,Insufficient Balance,2/24/2024 2:48
742,1074,961.32,,Success,Insufficient Balance,1/25/2024 6:00
4898,1021,155.84,UPI,Success,Timeout,1/2/2024 21:28
10466,1547,1456.36,upi,Success,Timeout,2/1/2024 20:31
14892,1213,1386.93,UPI,Success,Invalid PIN,1/29/2024 12:07
2609,1958,4669,upi,Success,Bank Server Down,2/20/2024 5:58
14141,1001,19.48,NetBanking,Success,Bank Server Down,2/15/2024 22:23
7543,1163,781.01,NetBanking,Success,Bank Server Down,2/11/2024 1:01
5034,1565,860.69,Wallet,Success,Invalid PIN,1/1/2024 3:47
14569,1789,1521.8,Card,Success,Invalid PIN,1/30/2024 10:48
11467,1790,1018.82,UPI,success,Bank Server Down,2/29/2024 22:31
14850,1094,1238.59,Wallet,Success,,1/25/2024 19:20
13278,1656,234.32,Wallet,Success,,1/3/2024 21:47
2534,1773,3413.09,upi,Success,,1/16/2024 16:36
7317,1350,1252.23,upi,Success,Insufficient Balance,2/18/2024 11:08
8009,1670,512.42,,Failed,Invalid PIN,1/17/2024 9:38
8837,1640,450.88,upi,Success,,1/26/2024 11:49
14529,1188,4619.34,Card,Success,Bank Server Down,2/13/2024 21:49
10848,1452,2531.32,,Failed,,2/10/2024 10:15
5399,1293,1769.93,,Failed,Bank Server Down,2/16/2024 8:13
12505,1113,686,,,Timeout,1/4/2024 1:48
13013,1147,2011.31,UPI,Failed,Timeout,2/1/2024 16:52
7908,1340,912.54,NetBanking,Success,Invalid PIN,1/18/2024 14:58
13377,1325,1275.24,,,,1/25/2024 13:53
13593,1062,1192.72,UPI,Success,Invalid PIN,1/19/2024 17:02
5147,1651,574.47,Wallet,Success,Timeout,1/14/2024 12:05
11793,1279,696.82,Wallet,Success,Insufficient Balance,1/9/2024 17:34
14816,1939,3267.42,NetBanking,Success,Invalid PIN,1/24/2024 14:48
3628,1735,4350.79,,,,2/12/2024 7:16
8623,1480,736.36,Card,Success,,2/21/2024 9:59
1611,1385,2378.7,UPI,Success,,1/31/2024 16:27
4173,1939,1138.58,NetBanking,Success,,1/19/2024 4:38
3184,1541,1676.32,upi,Failed,Invalid PIN,1/1/2024 3:25
6216,1051,2144.95,Card,Success,Invalid PIN,2/28/2024 15:34
5896,1449,1598.78,CARD,Success,,1/28/2024 22:04
3720,1586,892.98,upi,Success,,2/18/2024 4:10
6687,1124,447.55,UPI,Success,,1/26/2024 17:45
8260,1628,1827.57,UPI,Success,Insufficient Balance,2/5/2024 16:47
7112,1700,909.1,NetBanking,Success,,1/13/2024 7:44
7313,1281,1194.35,CARD,Success,Bank Server Down,1/4/2024 22:43
9736,1379,228.23,CARD,Success,,1/11/2024 12:14
6368,1386,175.5,,Failed,Insufficient Balance,1/25/2024 3:53
13780,1605,106.03,upi,Success,Invalid PIN,1/13/2024 7:05
2472,1165,292.99,upi,,Bank Server Down,1/26/2024 8:53
2379,1848,2582.23,Wallet,Failed,,1/11/2024 18:17
4058,1967,3167.12,Card,Success,Invalid PIN,1/7/2024 1:22
5086,1939,485.74,,Success,,1/5/2024 10:06
8253,1907,1020.91,Card,Failed,,1/17/2024 12:21
9696,1300,1530.56,Card,Success,Timeout,1/14/2024 20:01
4679,1880,2342.51,UPI,Success,,1/25/2024 9:55
10587,1696,1235.75,CARD,FAILED,Invalid PIN,1/13/2024 9:05
5698,1205,296.42,Wallet,,Bank Server Down,2/1/2024 12:11
13823,1574,2735.58,UPI,Failed,Insufficient Balance,1/25/2024 15:35
2621,1403,2011.89,NetBanking,Success,Invalid PIN,1/5/2024 19:53
12925,1078,1683.11,CARD,Success,,1/10/2024 6:22
12521,1926,3502.83,Wallet,Success,Insufficient Balance,1/7/2024 2:21
3946,1887,1276.43,CARD,Success,,2/3/2024 8:45
10379,1532,1222.22,UPI,Success,Invalid PIN,2/20/2024 14:53
12413,1573,4430.51,CARD,Success,Invalid PIN,1/2/2024 2:17
659,1473,612.72,,Success,,1/7/2024 7:38
10161,1306,1183.6,upi,Success,,1/29/2024 2:27
9743,1182,101.59,Card,Success,,1/15/2024 23:17
6414,1735,571.34,UPI,Success,Timeout,1/7/2024 18:52
11106,1457,885.14,Wallet,Success,Insufficient Balance,2/15/2024 10:49
10125,1311,1013.88,Wallet,,Timeout,2/21/2024 12:01
1032,1708,1058.08,CARD,Success,,1/20/2024 9:22
13566,1351,3910.25,CARD,Success,,1/12/2024 0:31
4243,1441,574.33,UPI,Success,Timeout,1/13/2024 2:52
7876,1158,2231.87,CARD,Failed,,2/8/2024 3:05
12253,1224,3345.29,UPI,Success,Insufficient Balance,1/13/2024 16:12
16,1372,203.46,upi,Success,Invalid PIN,2/24/2024 12:50
271,1441,636.35,UPI,Failed,Timeout,1/1/2024 1:07
4617,1795,1815.76,,,Insufficient Balance,2/7/2024 13:14
9087,1842,585.44,,,Timeout,1/25/2024 16:06
9043,1188,397.17,upi,Success,Bank Server Down,1/25/2024 8:04
11986,1387,3242.86,upi,Success,,2/15/2024 13:17
6537,1715,221.01,,Failed,,2/11/2024 2:02
12040,1259,1615.19,Card,Success,Invalid PIN,1/26/2024 14:02
7113,1271,1880,upi,FAILED,,1/13/2024 20:28
5439,1089,1595.5,,Failed,Invalid PIN,2/27/2024 15:54
2393,1952,320.11,NetBanking,Failed,Insufficient Balance,2/11/2024 21:41
2816,1174,543.19,UPI,Failed,Timeout,2/16/2024 23:49
10906,1209,468.03,UPI,Failed,Insufficient Balance,1/27/2024 19:02
10978,1485,39.62,upi,Success,Invalid PIN,2/3/2024 10:26
14855,1952,7117.35,CARD,Success,Insufficient Balance,1/1/2024 3:35
10650,1230,564.81,Wallet,Success,,2/22/2024 9:23
11878,1938,1618.51,Card,Success,Timeout,1/27/2024 13:11
8550,1596,4172.85,CARD,Success,,1/12/2024 20:47
5329,1823,1442.01,NetBanking,,,1/7/2024 6:47
13120,1006,1677.64,upi,Success,Insufficient Balance,2/12/2024 13:33
12639,1837,688.09,UPI,,Timeout,1/17/2024 19:19
1097,1763,621.38,CARD,Success,,2/3/2024 20:42
11171,1309,474.93,UPI,Success,,1/19/2024 2:08
2996,1908,2070.85,upi,FAILED,,1/25/2024 1:56
2968,1963,953.13,UPI,Failed,Insufficient Balance,2/12/2024 5:59
11466,1527,5998.47,Card,Success,Insufficient Balance,1/3/2024 5:21
13929,1601,742.47,Card,Success,Bank Server Down,2/16/2024 1:22
2214,1592,2427.32,upi,Success,Insufficient Balance,1/18/2024 10:45
7978,1362,5279.15,UPI,Failed,,1/21/2024 4:13
7835,1691,53.01,Wallet,Success,Insufficient Balance,2/16/2024 16:08
287,1219,39.76,Wallet,Success,Timeout,1/28/2024 10:46
9060,1058,2364.86,CARD,Success,Insufficient Balance,2/4/2024 5:59
7624,1201,6164.87,Wallet,Success,Insufficient Balance,2/12/2024 3:48
12599,1966,1592.99,UPI,Success,,1/30/2024 18:21
4066,1790,58.59,Wallet,Success,Timeout,1/5/2024 7:47
6609,1813,5723.44,upi,Success,,2/12/2024 4:40
6090,1060,1846.32,CARD,Failed,Timeout,1/2/2024 12:50
13342,1305,5415.36,Card,Success,Invalid PIN,2/16/2024 15:16
9629,1728,652.02,Card,Success,,1/5/2024 9:31
8992,1466,1457.03,Card,Success,Insufficient Balance,2/6/2024 12:31
9171,1391,4448.47,Card,Success,,2/14/2024 5:42
4866,1686,804.59,NetBanking,FAILED,Insufficient Balance,1/15/2024 14:00
9421,1015,222.8,NetBanking,Failed,Bank Server Down,2/28/2024 16:30
8653,1494,1224.64,CARD,Failed,Insufficient Balance,2/6/2024 16:18
4572,1842,1577.24,CARD,FAILED,Timeout,1/2/2024 2:04
7402,1448,1273.8,UPI,Failed,Bank Server Down,1/8/2024 20:45
13292,1592,3142.16,NetBanking,success,Insufficient Balance,1/5/2024 15:11
5691,1541,1331.87,Wallet,Success,Timeout,2/10/2024 2:52
1276,1935,3120.61,upi,Success,,1/7/2024 19:42
6770,1433,276.23,,Success,Timeout,1/21/2024 20:33
3900,1950,546.98,Card,Success,Invalid PIN,2/10/2024 11:58
7642,1978,1658.51,,Success,,1/11/2024 8:46
8892,1622,1978.92,NetBanking,Success,Bank Server Down,1/14/2024 14:18
10676,1802,1742.44,UPI,Success,Timeout,1/27/2024 12:50
5327,1644,2568.18,Wallet,Success,Bank Server Down,2/10/2024 22:17
436,1374,602.99,CARD,Failed,Timeout,1/23/2024 23:46
6794,1833,1177.81,UPI,success,,1/12/2024 6:44
8714,1684,967.08,Card,Success,,1/25/2024 21:04
4136,1108,2542.93,UPI,Failed,,1/31/2024 4:17
14023,1355,172.96,Card,Success,,1/7/2024 21:36
9053,1826,3463.32,Card,Success,Insufficient Balance,1/17/2024 17:55
7443,1384,177.56,CARD,Success,Invalid PIN,2/27/2024 13:32
1122,1899,1017.9,NetBanking,Success,Timeout,1/25/2024 17:37
5542,1624,409.54,UPI,success,Invalid PIN,1/31/2024 1:23
13192,1986,378.45,Wallet,Success,Bank Server Down,2/15/2024 15:46
10052,1328,797.4,CARD,Success,,2/22/2024 21:13
14385,1679,275.8,UPI,Success,,2/19/2024 20:57
827,1162,2319.47,Wallet,Failed,,2/17/2024 1:04
13883,1265,4387.11,CARD,Success,Invalid PIN,2/7/2024 4:01
