"TRANSACTION_ID","USER_ID","AMOUNT","PAYMENT_METHOD","TRANSACTION_STATUS","FAILURE_REASON","TXN_TIMESTAMP"
2791,1177,859.16,"UPI","UNKNOWN","Invalid PIN",20-JAN-24 08.44.00.000000000 PM
2793,1427,2754.07,"WALLET","SUCCESS","",08-JAN-24 10.23.00.000000000 PM
2797,1383,3617.7,"UNKNOWN","SUCCESS","",16-JAN-24 03.29.00.000000000 PM
2799,1812,1035.92,"UPI","SUCCESS","",08-JAN-24 01.30.00.000000000 AM
2800,1307,4775.46,"NETBANKING","UNKNOWN","Bank Server Down",12-FEB-24 07.50.00.000000000 AM
2805,1374,128.9,"UNKNOWN","FAILED","Insufficient Balance",04-JAN-24 11.15.00.000000000 AM
2813,1516,2389.67,"CARD","SUCCESS","",21-JAN-24 03.58.00.000000000 AM
2815,1085,1861.63,"UPI","SUCCESS","",22-FEB-24 05.49.00.000000000 PM
2820,1118,1379.64,"UPI","SUCCESS","",26-FEB-24 06.52.00.000000000 PM
2821,1217,2339.03,"CARD","FAILED","Invalid PIN",29-JAN-24 03.15.00.000000000 AM
2825,1113,96.21,"UPI","SUCCESS","",01-FEB-24 05.53.00.000000000 PM
2830,1302,104.34,"UPI","SUCCESS","",25-FEB-24 03.35.00.000000000 AM
2832,1880,2474.86,"WALLET","FAILED","Reason unknown",23-JAN-24 03.27.00.000000000 PM
2837,1813,583.57,"CARD","SUCCESS","",13-JAN-24 02.29.00.000000000 AM
2840,1000,380.22,"UPI","SUCCESS","",24-JAN-24 12.41.00.000000000 AM
2842,1286,1371.13,"UNKNOWN","SUCCESS","",02-FEB-24 09.24.00.000000000 PM
2845,1052,202.98,"NETBANKING","FAILED","Reason unknown",27-JAN-24 08.33.00.000000000 PM
2848,1360,884.42,"UPI","SUCCESS","",29-JAN-24 12.06.00.000000000 PM
2855,1574,540.13,"UPI","SUCCESS","",07-JAN-24 01.06.00.000000000 PM
2856,1584,2382.3,"CARD","FAILED","Timeout",18-JAN-24 09.48.00.000000000 AM
2857,1680,4.77,"CARD","FAILED","Insufficient Balance",03-JAN-24 04.37.00.000000000 PM
2859,1088,4812.37,"UPI","FAILED","Reason unknown",09-JAN-24 01.19.00.000000000 PM
2862,1584,2617.04,"UNKNOWN","SUCCESS","",16-JAN-24 01.03.00.000000000 PM
2865,1158,559.03,"UPI","SUCCESS","",06-FEB-24 10.09.00.000000000 PM
2866,1488,580.04,"CARD","SUCCESS","",16-FEB-24 06.44.00.000000000 PM
2870,1380,355.98,"UPI","SUCCESS","",07-FEB-24 12.14.00.000000000 PM
2875,1018,1572.64,"UPI","SUCCESS","",26-JAN-24 08.38.00.000000000 PM
2877,1481,712.69,"NETBANKING","SUCCESS","",02-FEB-24 04.02.00.000000000 PM
2882,1364,13.31,"UPI","SUCCESS","",29-JAN-24 10.34.00.000000000 AM
2884,1640,4243.96,"CARD","SUCCESS","",07-FEB-24 07.32.00.000000000 AM
2885,1343,1104.55,"CARD","SUCCESS","",16-FEB-24 07.52.00.000000000 PM
2893,1710,923.87,"UNKNOWN","FAILED","Reason unknown",24-JAN-24 08.32.00.000000000 PM
2898,1604,1586.84,"NETBANKING","SUCCESS","",23-JAN-24 03.25.00.000000000 AM
2899,1472,2908.44,"UPI","FAILED","Bank Server Down",01-JAN-24 08.44.00.000000000 PM
2903,1496,3371.9,"CARD","SUCCESS","",28-FEB-24 08.50.00.000000000 AM
2905,1939,1699.19,"WALLET","SUCCESS","",27-JAN-24 03.50.00.000000000 PM
2906,1101,972.72,"UNKNOWN","SUCCESS","",13-JAN-24 07.14.00.000000000 AM
2907,1985,263.4,"UNKNOWN","FAILED","Insufficient Balance",12-FEB-24 11.00.00.000000000 AM
2913,1841,1350.95,"UPI","SUCCESS","",27-FEB-24 07.44.00.000000000 PM
2917,1002,611.33,"UNKNOWN","SUCCESS","",08-FEB-24 05.51.00.000000000 AM
2920,1327,87.56,"UPI","FAILED","Timeout",11-FEB-24 11.57.00.000000000 PM
2927,1153,810.25,"WALLET","SUCCESS","",08-JAN-24 10.54.00.000000000 PM
2938,1042,357.73,"CARD","SUCCESS","",07-JAN-24 11.24.00.000000000 AM
2940,1342,4057.64,"UPI","SUCCESS","",31-JAN-24 12.43.00.000000000 PM
2943,1497,174.43,"CARD","SUCCESS","",16-FEB-24 02.27.00.000000000 AM
2944,1363,1276.56,"WALLET","FAILED","Reason unknown",12-FEB-24 04.45.00.000000000 PM
2945,1890,36.1,"CARD","SUCCESS","",05-JAN-24 07.07.00.000000000 PM
2946,1426,758.54,"UPI","SUCCESS","",06-FEB-24 09.45.00.000000000 PM
2948,1406,1879.47,"CARD","SUCCESS","",01-FEB-24 09.44.00.000000000 AM
2951,1814,1298.09,"NETBANKING","FAILED","Insufficient Balance",20-FEB-24 08.34.00.000000000 PM
2953,1123,779.19,"UNKNOWN","FAILED","Insufficient Balance",03-FEB-24 06.16.00.000000000 PM
2954,1398,544.4,"UPI","FAILED","Reason unknown",05-JAN-24 01.46.00.000000000 PM
2956,1803,2821.57,"UPI","SUCCESS","",12-JAN-24 02.07.00.000000000 AM
2957,1714,1774.38,"UNKNOWN","SUCCESS","",21-JAN-24 11.07.00.000000000 AM
2958,1050,4034.63,"NETBANKING","SUCCESS","",08-FEB-24 04.14.00.000000000 PM
2960,1323,2169.82,"CARD","UNKNOWN","Insufficient Balance",06-FEB-24 09.47.00.000000000 PM
2961,1788,275.71,"WALLET","FAILED","Insufficient Balance",23-JAN-24 11.06.00.000000000 AM
2973,1668,575.42,"UNKNOWN","FAILED","Timeout",07-JAN-24 07.15.00.000000000 AM
2974,1750,3377.11,"UNKNOWN","SUCCESS","",03-JAN-24 02.12.00.000000000 PM
2982,1657,1881.9,"NETBANKING","SUCCESS","",22-FEB-24 09.32.00.000000000 PM
2984,1944,1077.62,"CARD","SUCCESS","",19-FEB-24 04.17.00.000000000 AM
2992,1350,444.39,"WALLET","SUCCESS","",18-FEB-24 06.29.00.000000000 PM
2999,1958,1257.21,"CARD","SUCCESS","",19-FEB-24 11.51.00.000000000 AM
3001,1240,1366.19,"CARD","SUCCESS","",03-FEB-24 08.15.00.000000000 AM
3005,1951,3878.09,"UPI","SUCCESS","",25-JAN-24 04.11.00.000000000 PM
3012,1384,59.07,"UPI","SUCCESS","",07-JAN-24 10.08.00.000000000 AM
3014,1375,381.64,"NETBANKING","SUCCESS","",12-JAN-24 12.53.00.000000000 AM
3017,1558,111.2,"CARD","SUCCESS","",31-JAN-24 02.09.00.000000000 AM
3019,1140,2047.13,"NETBANKING","UNKNOWN","Insufficient Balance",24-JAN-24 03.03.00.000000000 AM
3020,1886,214.68,"CARD","SUCCESS","",08-FEB-24 10.44.00.000000000 AM
3023,1276,76.64,"CARD","SUCCESS","",24-FEB-24 07.46.00.000000000 PM
3027,1025,2682.62,"NETBANKING","SUCCESS","",13-FEB-24 05.34.00.000000000 AM
3028,1520,592.5,"CARD","SUCCESS","",21-FEB-24 03.15.00.000000000 AM
3034,1636,219.71,"NETBANKING","SUCCESS","",21-FEB-24 01.14.00.000000000 PM
3039,1048,1295.84,"NETBANKING","FAILED","Insufficient Balance",15-JAN-24 06.24.00.000000000 AM
3043,1579,149.52,"NETBANKING","SUCCESS","",16-JAN-24 11.31.00.000000000 AM
3044,1049,8640,"NETBANKING","SUCCESS","",13-FEB-24 12.18.00.000000000 AM
3053,1914,1389.05,"CARD","SUCCESS","",29-JAN-24 01.42.00.000000000 AM
3055,1969,2403.25,"UPI","SUCCESS","",06-FEB-24 10.21.00.000000000 AM
3056,1992,2912.84,"CARD","SUCCESS","",06-JAN-24 07.05.00.000000000 AM
3057,1438,986.94,"WALLET","SUCCESS","",10-FEB-24 04.12.00.000000000 AM
3058,1241,2293.32,"UPI","SUCCESS","",05-JAN-24 08.24.00.000000000 PM
3060,1686,1016.14,"NETBANKING","SUCCESS","",19-FEB-24 01.33.00.000000000 AM
3064,1225,2092.23,"WALLET","SUCCESS","",27-JAN-24 01.28.00.000000000 AM
3065,1672,123.65,"WALLET","SUCCESS","",01-JAN-24 06.47.00.000000000 AM
3075,1454,502.94,"CARD","UNKNOWN","",08-FEB-24 02.52.00.000000000 AM
3076,1159,2094.35,"UPI","SUCCESS","",12-JAN-24 12.29.00.000000000 AM
3079,1968,1035.63,"UPI","SUCCESS","",31-JAN-24 06.19.00.000000000 PM
3082,1508,4089.4,"UPI","SUCCESS","",06-JAN-24 11.10.00.000000000 PM
3084,1253,2019.17,"WALLET","SUCCESS","",27-JAN-24 10.31.00.000000000 PM
3090,1596,381.98,"UNKNOWN","SUCCESS","",04-JAN-24 07.10.00.000000000 PM
3091,1657,11875.99,"CARD","FAILED","Invalid PIN",01-FEB-24 02.45.00.000000000 AM
3096,1166,472.07,"UPI","SUCCESS","",14-FEB-24 08.39.00.000000000 AM
3100,1998,876.46,"CARD","SUCCESS","",15-FEB-24 01.10.00.000000000 PM
3102,1699,561.21,"WALLET","SUCCESS","",26-FEB-24 10.39.00.000000000 PM
3111,1620,1067.22,"WALLET","FAILED","Invalid PIN",27-JAN-24 02.42.00.000000000 AM
3112,1035,851.76,"NETBANKING","SUCCESS","",27-FEB-24 12.18.00.000000000 PM
3114,1740,1842.75,"CARD","SUCCESS","",03-JAN-24 06.38.00.000000000 PM
3115,1352,1670.59,"CARD","SUCCESS","",24-JAN-24 07.20.00.000000000 PM
3120,1352,1802.01,"CARD","SUCCESS","",26-FEB-24 09.49.00.000000000 PM
3123,1424,1118.83,"UPI","SUCCESS","",02-FEB-24 07.23.00.000000000 AM
3124,1998,4410.99,"CARD","SUCCESS","",13-FEB-24 03.33.00.000000000 PM
3125,1707,1356.54,"UPI","SUCCESS","",07-FEB-24 05.37.00.000000000 PM
3129,1641,537.05,"UPI","SUCCESS","",20-FEB-24 04.13.00.000000000 PM
3130,1955,1162.77,"WALLET","SUCCESS","",11-JAN-24 04.48.00.000000000 PM
3132,1427,581.23,"UNKNOWN","SUCCESS","",22-FEB-24 06.55.00.000000000 PM
3134,1159,443.88,"CARD","SUCCESS","",05-JAN-24 05.51.00.000000000 PM
3136,1775,4459.9,"UPI","SUCCESS","",14-FEB-24 04.13.00.000000000 PM
3141,1811,1647.03,"CARD","SUCCESS","",27-FEB-24 05.50.00.000000000 PM
3142,1380,217.05,"UNKNOWN","FAILED","Reason unknown",17-JAN-24 03.23.00.000000000 PM
3143,1057,786.35,"UNKNOWN","UNKNOWN","Invalid PIN",24-JAN-24 01.57.00.000000000 PM
3144,1258,169.34,"CARD","FAILED","Bank Server Down",25-FEB-24 07.10.00.000000000 AM
3149,1171,305.47,"NETBANKING","SUCCESS","",08-FEB-24 05.21.00.000000000 AM
3158,1263,1255.34,"UPI","SUCCESS","",21-FEB-24 04.58.00.000000000 PM
3159,1661,761.77,"WALLET","SUCCESS","",05-JAN-24 10.17.00.000000000 AM
3160,1811,2217.38,"CARD","SUCCESS","",20-FEB-24 05.22.00.000000000 PM
3161,1441,58.78,"UPI","SUCCESS","",10-JAN-24 03.22.00.000000000 PM
3169,1207,1686.11,"WALLET","SUCCESS","",22-FEB-24 04.56.00.000000000 AM
3176,1011,507.64,"UPI","SUCCESS","",08-FEB-24 12.55.00.000000000 AM
3181,1979,794.64,"NETBANKING","SUCCESS","",25-FEB-24 10.25.00.000000000 PM
3182,1514,925.22,"UPI","FAILED","Reason unknown",14-FEB-24 05.53.00.000000000 PM
3183,1655,184.98,"CARD","SUCCESS","",12-FEB-24 10.04.00.000000000 PM
3188,1626,344.22,"UPI","SUCCESS","",05-FEB-24 11.16.00.000000000 PM
3190,1629,2806.24,"CARD","FAILED","Invalid PIN",31-JAN-24 08.45.00.000000000 PM
3191,1516,958.55,"CARD","FAILED","Reason unknown",04-FEB-24 03.51.00.000000000 AM
3194,1247,6948.14,"NETBANKING","SUCCESS","",26-JAN-24 12.16.00.000000000 PM
3197,1632,426.77,"WALLET","SUCCESS","",19-JAN-24 12.26.00.000000000 PM
3199,1148,779.05,"UNKNOWN","SUCCESS","",03-JAN-24 07.07.00.000000000 PM
3203,1977,1217.36,"WALLET","FAILED","Insufficient Balance",13-JAN-24 08.22.00.000000000 PM
3210,1549,1972.96,"UNKNOWN","SUCCESS","",27-FEB-24 04.57.00.000000000 AM
3211,1499,445.38,"UPI","FAILED","Invalid PIN",21-FEB-24 04.15.00.000000000 PM
3213,1508,1760.01,"UPI","FAILED","Bank Server Down",17-JAN-24 11.11.00.000000000 AM
3214,1653,2775.23,"CARD","FAILED","Bank Server Down",23-JAN-24 09.29.00.000000000 AM
3215,1803,985.34,"CARD","SUCCESS","",14-FEB-24 03.40.00.000000000 PM
3219,1748,212.32,"WALLET","SUCCESS","",04-FEB-24 09.26.00.000000000 PM
3220,1577,4679.59,"WALLET","SUCCESS","",20-JAN-24 12.42.00.000000000 PM
3233,1665,2466.82,"UPI","SUCCESS","",25-FEB-24 05.18.00.000000000 AM
3235,1310,1451.24,"UPI","SUCCESS","",12-FEB-24 09.54.00.000000000 AM
3237,1261,1150.56,"WALLET","SUCCESS","",25-FEB-24 11.45.00.000000000 AM
3242,1341,5309.51,"UPI","UNKNOWN","",18-JAN-24 11.48.00.000000000 PM
3247,1011,169.27,"CARD","SUCCESS","",07-FEB-24 05.33.00.000000000 PM
3251,1677,443.53,"UPI","FAILED","Reason unknown",12-JAN-24 01.03.00.000000000 PM
3259,1133,2931.16,"UNKNOWN","FAILED","Reason unknown",04-JAN-24 09.53.00.000000000 PM
3261,1847,4.45,"UPI","FAILED","Timeout",24-FEB-24 03.51.00.000000000 PM
3264,1525,5071.85,"UPI","SUCCESS","",08-FEB-24 05.33.00.000000000 AM
3265,1072,3641.77,"UNKNOWN","FAILED","Bank Server Down",26-FEB-24 09.54.00.000000000 PM
3270,1858,6000.01,"UPI","SUCCESS","",19-FEB-24 02.33.00.000000000 PM
3278,1265,266.28,"NETBANKING","SUCCESS","",16-JAN-24 03.35.00.000000000 AM
3280,1961,2667.11,"NETBANKING","SUCCESS","",23-JAN-24 05.20.00.000000000 PM
3282,1252,753.26,"UNKNOWN","SUCCESS","",14-JAN-24 10.35.00.000000000 PM
3287,1781,285.94,"WALLET","SUCCESS","",26-FEB-24 09.33.00.000000000 AM
3291,1821,227.1,"CARD","SUCCESS","",16-JAN-24 02.23.00.000000000 PM
3294,1435,259.31,"CARD","FAILED","Insufficient Balance",11-FEB-24 10.52.00.000000000 PM
3297,1936,3363.77,"CARD","SUCCESS","",11-JAN-24 06.48.00.000000000 AM
3298,1901,3229.04,"CARD","UNKNOWN","",13-JAN-24 01.40.00.000000000 PM
3304,1916,535.5,"UPI","SUCCESS","",27-FEB-24 10.07.00.000000000 PM
3306,1963,1756.24,"NETBANKING","SUCCESS","",10-JAN-24 12.46.00.000000000 AM
3314,1127,288.46,"CARD","FAILED","Reason unknown",11-FEB-24 01.57.00.000000000 PM
3315,1607,1360.94,"UNKNOWN","UNKNOWN","Invalid PIN",12-FEB-24 12.06.00.000000000 AM
3316,1091,2709.02,"WALLET","SUCCESS","",17-FEB-24 05.31.00.000000000 AM
3318,1542,2097.2,"UNKNOWN","SUCCESS","",16-JAN-24 05.34.00.000000000 PM
3321,1657,1330.48,"UNKNOWN","SUCCESS","",06-JAN-24 02.32.00.000000000 PM
3323,1827,1186.21,"CARD","SUCCESS","",21-JAN-24 04.18.00.000000000 AM
3329,1253,1690.02,"CARD","SUCCESS","",29-JAN-24 07.56.00.000000000 PM
3331,1059,144.93,"NETBANKING","SUCCESS","",28-JAN-24 03.16.00.000000000 AM
3334,1286,754.42,"UNKNOWN","SUCCESS","",05-FEB-24 01.22.00.000000000 AM
3340,1641,47.33,"CARD","FAILED","Insufficient Balance",09-JAN-24 04.44.00.000000000 AM
3343,1689,1644.25,"CARD","SUCCESS","",29-FEB-24 03.38.00.000000000 AM
3349,1982,147.17,"WALLET","SUCCESS","",24-FEB-24 11.23.00.000000000 AM
3352,1098,317.84,"WALLET","SUCCESS","",05-FEB-24 11.59.00.000000000 PM
3353,1148,23.69,"CARD","SUCCESS","",26-FEB-24 05.44.00.000000000 AM
3355,1155,134.28,"UNKNOWN","FAILED","Bank Server Down",31-JAN-24 10.47.00.000000000 PM
3358,1882,1493.24,"UPI","SUCCESS","",03-JAN-24 07.51.00.000000000 PM
3365,1771,4281.42,"CARD","FAILED","Invalid PIN",08-FEB-24 06.47.00.000000000 PM
3368,1784,1011.07,"UNKNOWN","SUCCESS","",25-FEB-24 09.35.00.000000000 PM
3369,1100,2222.52,"NETBANKING","FAILED","Timeout",02-JAN-24 02.46.00.000000000 PM
3370,1358,276.58,"CARD","SUCCESS","",18-FEB-24 05.01.00.000000000 PM
3371,1379,2188.27,"UPI","SUCCESS","",27-JAN-24 12.18.00.000000000 AM
3372,1819,2076.13,"CARD","SUCCESS","",05-JAN-24 08.07.00.000000000 AM
3373,1220,1162.67,"UPI","SUCCESS","",03-JAN-24 04.02.00.000000000 AM
3374,1819,3013.11,"UPI","SUCCESS","",29-JAN-24 11.28.00.000000000 PM
3380,1062,698.49,"CARD","FAILED","Insufficient Balance",16-FEB-24 10.53.00.000000000 PM
3381,1484,171.69,"WALLET","FAILED","Reason unknown",13-JAN-24 02.23.00.000000000 PM
3384,1573,1913.03,"CARD","SUCCESS","",05-JAN-24 02.36.00.000000000 PM
3385,1767,74.65,"NETBANKING","SUCCESS","",08-FEB-24 02.06.00.000000000 PM
3386,1482,1579.85,"NETBANKING","FAILED","Insufficient Balance",09-JAN-24 01.35.00.000000000 PM
3388,1154,128.11,"UPI","SUCCESS","",28-FEB-24 12.08.00.000000000 PM
3392,1454,663.29,"CARD","SUCCESS","",04-JAN-24 04.06.00.000000000 AM
3397,1182,20.04,"CARD","SUCCESS","",22-JAN-24 03.41.00.000000000 PM
3400,1730,366.83,"UPI","SUCCESS","",21-JAN-24 06.47.00.000000000 AM
3408,1825,2200.84,"CARD","SUCCESS","",17-FEB-24 05.22.00.000000000 AM
3411,1900,1750.15,"UPI","SUCCESS","",27-FEB-24 02.01.00.000000000 PM
3415,1985,356.24,"NETBANKING","SUCCESS","",30-JAN-24 05.16.00.000000000 PM
3422,1172,112,"NETBANKING","SUCCESS","",20-JAN-24 07.36.00.000000000 PM
3423,1671,70.71,"CARD","SUCCESS","",03-FEB-24 04.08.00.000000000 PM
3427,1496,791.15,"UPI","SUCCESS","",18-JAN-24 02.01.00.000000000 AM
3428,1699,1508,"UNKNOWN","SUCCESS","",13-FEB-24 12.30.00.000000000 AM
3430,1702,3420.7,"UPI","SUCCESS","",26-FEB-24 03.19.00.000000000 AM
3434,1182,4588.86,"UNKNOWN","SUCCESS","",26-FEB-24 07.40.00.000000000 AM
3435,1628,825.98,"CARD","SUCCESS","",29-JAN-24 08.56.00.000000000 AM
3436,1793,283.91,"CARD","SUCCESS","",25-JAN-24 02.34.00.000000000 PM
3444,1743,1558.76,"NETBANKING","SUCCESS","",28-FEB-24 04.09.00.000000000 AM
3446,1744,3295.77,"UPI","UNKNOWN","",05-FEB-24 01.01.00.000000000 AM
3447,1732,1539.15,"CARD","SUCCESS","",13-JAN-24 11.34.00.000000000 AM
3449,1924,3486.88,"UPI","FAILED","Reason unknown",21-JAN-24 12.37.00.000000000 AM
3451,1553,792.76,"UNKNOWN","SUCCESS","",14-FEB-24 05.01.00.000000000 PM
3452,1020,3016.32,"UPI","FAILED","Invalid PIN",14-FEB-24 09.30.00.000000000 AM
3453,1553,2034.64,"UNKNOWN","SUCCESS","",25-FEB-24 07.50.00.000000000 AM
3458,1016,443.54,"UPI","FAILED","Insufficient Balance",25-JAN-24 08.53.00.000000000 PM
3459,1119,1621.08,"UPI","FAILED","Bank Server Down",04-JAN-24 01.51.00.000000000 AM
3461,1424,2313.37,"NETBANKING","SUCCESS","",25-JAN-24 02.47.00.000000000 AM
3464,1571,343.09,"UPI","FAILED","Bank Server Down",17-FEB-24 04.22.00.000000000 AM
3470,1825,2285.51,"UPI","SUCCESS","",24-JAN-24 10.38.00.000000000 AM
3476,1758,1456.85,"UNKNOWN","SUCCESS","",11-JAN-24 05.26.00.000000000 AM
3478,1775,2121.32,"WALLET","SUCCESS","",05-FEB-24 05.50.00.000000000 AM
3479,1954,73.18,"UPI","SUCCESS","",06-FEB-24 08.34.00.000000000 PM
3484,1912,17.96,"CARD","SUCCESS","",26-JAN-24 05.10.00.000000000 AM
3486,1854,646.19,"UNKNOWN","SUCCESS","",30-JAN-24 09.30.00.000000000 PM
3503,1620,1506.93,"CARD","FAILED","Reason unknown",24-JAN-24 12.12.00.000000000 AM
3504,1434,1262.7,"UPI","SUCCESS","",27-FEB-24 05.55.00.000000000 AM
3507,1663,406.95,"UPI","SUCCESS","",20-FEB-24 07.24.00.000000000 AM
3508,1016,1150.06,"CARD","FAILED","Timeout",29-JAN-24 09.50.00.000000000 AM
3510,1147,1736.13,"CARD","SUCCESS","",08-FEB-24 09.25.00.000000000 AM
3511,1276,2046.3,"CARD","SUCCESS","",18-JAN-24 10.37.00.000000000 AM
3517,1650,1262.62,"UPI","SUCCESS","",07-FEB-24 07.11.00.000000000 PM
3521,1390,1077.49,"WALLET","SUCCESS","",22-FEB-24 01.26.00.000000000 PM
3525,1490,6631.19,"UPI","SUCCESS","",12-JAN-24 10.57.00.000000000 PM
3526,1441,12.18,"NETBANKING","SUCCESS","",22-FEB-24 04.40.00.000000000 PM
3528,1772,443.66,"UNKNOWN","FAILED","Bank Server Down",10-JAN-24 09.10.00.000000000 AM
3534,1549,482.49,"CARD","SUCCESS","",03-JAN-24 10.58.00.000000000 AM
3540,1222,4028.53,"WALLET","SUCCESS","",10-JAN-24 12.25.00.000000000 AM
3543,1359,161.27,"CARD","SUCCESS","",17-JAN-24 12.44.00.000000000 AM
3547,1462,527.98,"CARD","SUCCESS","",21-JAN-24 01.55.00.000000000 AM
3551,1803,751.03,"CARD","UNKNOWN","Invalid PIN",02-FEB-24 01.14.00.000000000 AM
3556,1168,47.38,"UPI","SUCCESS","",15-FEB-24 11.01.00.000000000 PM
3557,1216,928.18,"UPI","SUCCESS","",25-JAN-24 07.27.00.000000000 AM
3558,1377,931.97,"CARD","SUCCESS","",30-JAN-24 11.01.00.000000000 AM
3563,1777,1331.22,"CARD","FAILED","Bank Server Down",04-JAN-24 02.18.00.000000000 AM
3569,1769,641.73,"UPI","SUCCESS","",28-JAN-24 10.53.00.000000000 AM
3570,1373,638.12,"UNKNOWN","SUCCESS","",15-JAN-24 12.44.00.000000000 PM
3571,1780,1358.33,"CARD","SUCCESS","",18-FEB-24 07.50.00.000000000 AM
3572,1692,5309.41,"CARD","UNKNOWN","Timeout",08-JAN-24 07.23.00.000000000 PM
3574,1350,1300.03,"CARD","SUCCESS","",23-JAN-24 06.08.00.000000000 PM
3579,1225,2650.85,"CARD","SUCCESS","",18-JAN-24 02.53.00.000000000 PM
3581,1521,51.96,"CARD","SUCCESS","",07-FEB-24 03.45.00.000000000 AM
3584,1935,619.06,"CARD","FAILED","Bank Server Down",27-JAN-24 09.54.00.000000000 AM
3585,1401,433.31,"WALLET","FAILED","Insufficient Balance",04-JAN-24 08.50.00.000000000 AM
3591,1845,1141.79,"UPI","SUCCESS","",17-FEB-24 08.20.00.000000000 PM
3594,1625,1637.55,"CARD","FAILED","Timeout",11-FEB-24 05.07.00.000000000 AM
3596,1413,3023.73,"UNKNOWN","FAILED","Timeout",18-JAN-24 04.23.00.000000000 PM
3602,1685,239.13,"UNKNOWN","SUCCESS","",12-FEB-24 12.49.00.000000000 PM
3604,1887,3346.8,"CARD","SUCCESS","",19-JAN-24 08.08.00.000000000 AM
3614,1232,380.29,"WALLET","SUCCESS","",15-JAN-24 04.38.00.000000000 PM
3620,1637,791.87,"UNKNOWN","SUCCESS","",05-FEB-24 09.06.00.000000000 AM
3623,1359,59.51,"CARD","SUCCESS","",16-JAN-24 10.22.00.000000000 AM
3624,1237,1933.97,"CARD","SUCCESS","",04-JAN-24 08.56.00.000000000 AM
3632,1661,2001.61,"UPI","FAILED","Insufficient Balance",27-JAN-24 08.27.00.000000000 AM
3634,1344,90.52,"NETBANKING","SUCCESS","",18-JAN-24 02.35.00.000000000 PM
3635,1533,230.7,"UPI","SUCCESS","",31-JAN-24 09.31.00.000000000 PM
3652,1460,455.57,"NETBANKING","SUCCESS","",10-FEB-24 10.59.00.000000000 AM
3653,1277,1751.23,"UNKNOWN","FAILED","Timeout",10-JAN-24 10.17.00.000000000 PM
3655,1420,622.88,"CARD","SUCCESS","",09-JAN-24 09.31.00.000000000 PM
3659,1514,1338.54,"NETBANKING","SUCCESS","",16-FEB-24 06.26.00.000000000 AM
3661,1629,3731.11,"NETBANKING","SUCCESS","",10-FEB-24 08.04.00.000000000 AM
3662,1018,2853.73,"WALLET","SUCCESS","",12-FEB-24 03.17.00.000000000 PM
3666,1806,1020.31,"CARD","UNKNOWN","",04-FEB-24 03.19.00.000000000 PM
3671,1228,1933.52,"UPI","SUCCESS","",22-JAN-24 05.14.00.000000000 PM
3674,1361,776.47,"UPI","SUCCESS","",30-JAN-24 03.34.00.000000000 PM
3675,1185,1590.4,"UPI","SUCCESS","",03-JAN-24 02.46.00.000000000 PM
3676,1655,28.58,"UPI","FAILED","Timeout",26-FEB-24 07.45.00.000000000 AM
3682,1448,671.46,"WALLET","SUCCESS","",25-JAN-24 06.17.00.000000000 PM
3684,1103,320.48,"UPI","SUCCESS","",12-JAN-24 12.15.00.000000000 AM
3685,1482,2094.35,"CARD","SUCCESS","",09-JAN-24 09.30.00.000000000 PM
3687,1831,137.27,"UNKNOWN","FAILED","Reason unknown",29-JAN-24 10.13.00.000000000 AM
3691,1472,370.73,"UNKNOWN","FAILED","Timeout",18-JAN-24 12.51.00.000000000 AM
3700,1936,3042.7,"NETBANKING","FAILED","Reason unknown",14-JAN-24 11.09.00.000000000 AM
3701,1111,725.46,"CARD","FAILED","Reason unknown",16-FEB-24 12.25.00.000000000 AM
3702,1012,564.03,"UPI","SUCCESS","",09-JAN-24 12.27.00.000000000 PM
3704,1499,28.08,"UPI","SUCCESS","",14-FEB-24 04.24.00.000000000 AM
3705,1931,1934.86,"CARD","SUCCESS","",01-JAN-24 09.51.00.000000000 PM
3707,1233,563.84,"CARD","SUCCESS","",23-FEB-24 01.51.00.000000000 PM
3708,1601,1367.48,"CARD","SUCCESS","",06-JAN-24 08.56.00.000000000 AM
3719,1019,470.44,"NETBANKING","SUCCESS","",06-FEB-24 01.36.00.000000000 AM
3722,1754,5287.72,"UPI","FAILED","Timeout",14-FEB-24 07.17.00.000000000 PM
3723,1734,828.96,"UPI","SUCCESS","",27-JAN-24 09.17.00.000000000 PM
3729,1131,3310.42,"CARD","FAILED","Insufficient Balance",11-JAN-24 07.50.00.000000000 PM
3731,1380,528.48,"NETBANKING","SUCCESS","",11-FEB-24 08.03.00.000000000 PM
3732,1131,2351.64,"UPI","SUCCESS","",15-JAN-24 03.44.00.000000000 PM
3734,1905,2595.41,"WALLET","SUCCESS","",04-FEB-24 01.24.00.000000000 PM
3736,1226,137.95,"NETBANKING","SUCCESS","",31-JAN-24 05.37.00.000000000 AM
3737,1153,1723.66,"UNKNOWN","SUCCESS","",17-JAN-24 12.01.00.000000000 PM
3738,1804,1303.11,"UPI","FAILED","Reason unknown",05-FEB-24 02.35.00.000000000 AM
3749,1187,1729.11,"UPI","SUCCESS","",29-JAN-24 04.16.00.000000000 PM
3755,1582,4943.39,"UNKNOWN","SUCCESS","",22-JAN-24 03.07.00.000000000 AM
3758,1525,833.29,"NETBANKING","SUCCESS","",15-JAN-24 07.29.00.000000000 PM
3762,1335,186.83,"UNKNOWN","FAILED","Reason unknown",02-JAN-24 11.47.00.000000000 PM
3766,1899,1211.81,"CARD","FAILED","Insufficient Balance",27-FEB-24 12.05.00.000000000 AM
